city,地铁站名,线路名称,是否是换乘站,Lat,Lon,是否换乘站
London-UK,Northwick Park,Metropolitan,,51.578491,-0.3176997,no
London-UK,Northwood,Metropolitan,,51.6107965,-0.4237072,no
London-UK,Northwood Hills,"District, Central, Circle",,51.6001534,-0.4084575,yes
London-UK,Notting Hill Gate,Piccadilly,,51.5089252,-0.1961978,no
London-UK,Oakwood,Northern,,51.6473302,-0.1312548,no
London-UK,Old Street,Piccadilly,,51.5256284,-0.0876094,no
London-UK,Osterley,Northern,,51.4815507,-0.3518348,no
London-UK,Oval,"Central, Bakerloo, Victoria",,51.4818339,-0.1123953,yes
London-UK,Oxford Circus,"Hammersmith & City, District, Circle, Bakerloo",,51.5151808,-0.1410118,yes
London-UK,Paddington,"District, Circle, Bakerloo",,51.5154795,-0.175365,yes
London-UK,Park Royal,Piccadilly,,51.5264341,-0.2839348,no
London-UK,Parsons Green,District,,51.4750837,-0.201549,no
London-UK,Perivale,Central,,51.5364952,-0.3225887,no
London-UK,Piccadilly Circus,"Bakerloo, Piccadilly",,51.5098192,-0.1345484,yes
London-UK,Pimlico,Victoria,,51.4891886,-0.1335498,no
London-UK,Pinner,Metropolitan,,51.5926589,-0.380635,no
London-UK,Plaistow,"District, Hammersmith & City",,51.5311544,0.0166833,yes
London-UK,Preston Road,Metropolitan,,51.5722732,-0.2958081,no
London-UK,Putney Bridge,District,,51.4682995,-0.2087947,no
London-UK,Queen's Park,Bakerloo,,51.533873,-0.2054958,no
London-UK,Queensbury,Jubilee,,51.5941903,-0.286181,no
London-UK,Queensway,Central,,51.5104729,-0.1872329,no
London-UK,Ravenscourt Park,District,,51.4941293,-0.2357932,no
London-UK,Rayners Lane,"Metropolitan, Piccadilly",,51.5752109,-0.3714658,yes
London-UK,Redbridge,Central,,51.5763203,0.0454097,no
London-UK,Regent's Park,Bakerloo,,51.5236277,-0.1466357,no
London-UK,Richmond,District,,51.4632072,-0.3004127,no
London-UK,Rickmansworth,Metropolitan,,51.6401841,-0.4734045,no
London-UK,Roding Valley,Central,,51.6170812,0.0437553,no
London-UK,Royal Oak,"Hammersmith & City, Circle",,51.5190222,-0.1874439,yes
London-UK,Ruislip,"Metropolitan, Piccadilly",,51.5714026,-0.4213375,yes
London-UK,Ruislip Gardens,Central,,51.5606341,-0.4104564,no
London-UK,Ruislip Manor,"Metropolitan, Piccadilly",,51.5733973,-0.4117997,yes
London-UK,Russell Square,Piccadilly,,51.5230529,-0.1242529,no
London-UK,Seven Sisters,Victoria,,51.5824738,-0.0749325,no
London-UK,Shepherd's Bush,Central,,51.5043576,-0.2183251,no
London-UK,Shepherd's Bush Market,"Hammersmith & City, Circle",,51.50607,-0.2263134,yes
London-UK,Sloane Square,"District, Circle",,51.4922957,-0.1561275,yes
London-UK,Snaresbrook,Central,,51.5809967,0.0215251,no
London-UK,South Ealing,Piccadilly,,51.5008623,-0.3076815,no
London-UK,South Harrow,Piccadilly,,51.5646517,-0.3522211,no
London-UK,South Kensington,"District, Piccadilly, Circle",,51.4940494,-0.1730439,yes
London-UK,South Kenton,Bakerloo,,51.5703765,-0.3085949,no
London-UK,South Ruislip,Central,,51.5569909,-0.3990635,no
London-UK,South Wimbledon,Northern,,51.4151759,-0.1926457,no
London-UK,South Woodford,Central,,51.5917798,0.0274276,no
London-UK,Southfields,District,,51.4457751,-0.2066142,no
London-UK,Southgate,Piccadilly,,51.6323183,-0.1277858,no
London-UK,Southwark,Jubilee,,51.5040996,-0.1050541,no
London-UK,St James's Park,"District, Circle",,51.4992816,-0.1345942,yes
London-UK,St John's Wood,Jubilee,,51.5353523,-0.1742097,no
London-UK,St Paul's,Central,,51.5154195,-0.0987321,no
London-UK,Stamford Brook,District,,51.4949692,-0.2458881,no
London-UK,Stanmore,Jubilee,,51.6188526,-0.3026271,no
London-UK,Stepney Green,"District, Hammersmith & City",,51.5217026,-0.0467147,yes
London-UK,Stockwell,"Northern, Victoria",,51.472211,-0.1225014,yes
London-UK,Stonebridge Park,Bakerloo,,51.5441099,-0.2762285,no
London-UK,Stratford,"Central, Jubilee",,51.541289,-0.0035472,yes
London-UK,Sudbury Hill,Piccadilly,,51.5568815,-0.3362525,no
London-UK,Sudbury Town,Piccadilly,,51.550751,-0.3156202,no
London-UK,Swiss Cottage,Jubilee,,51.543722,-0.174982,no
London-UK,Temple,"District, Circle",,51.5109659,-0.1143345,yes
London-UK,Theydon Bois,Central,,51.6717759,0.1033213,no
London-UK,Tooting Bec,Northern,,51.4356228,-0.1597188,no
London-UK,Tooting Broadway,Northern,,51.4277387,-0.1682905,no
London-UK,Tottenham Court Road,"Central, Northern",,51.5159715,-0.1305125,yes
London-UK,Tottenham Hale,Victoria,,51.5881223,-0.0599366,no
London-UK,Totteridge & Whetstone,Northern,,51.6307163,-0.1791837,no
London-UK,Tower Hill,"District, Circle",,51.5098481,-0.0766986,yes
London-UK,Tufnell Park,Northern,,51.5568005,-0.138457,no
London-UK,Turnham Green,"District, Piccadilly",,51.4951314,-0.2546948,yes
London-UK,Turnpike Lane,Piccadilly,,51.5901482,-0.1027442,no
London-UK,Upminster,District,,51.5589708,0.2516815,no
London-UK,Upminster Bridge,District,,51.5582655,0.2347689,no
London-UK,Upney,District,,51.538266,0.099626,no
London-UK,Upton Park,"District, Hammersmith & City",,51.5351062,0.0339842,yes
London-UK,Uxbridge,"Metropolitan, Piccadilly",,51.546655,-0.4775114,yes
London-UK,Vauxhall,Victoria,,51.4858478,-0.1227502,no
London-UK,Victoria,"District, Circle, Victoria",,51.4947328,-0.1445802,yes
London-UK,Walthamstow Central,Victoria,,51.582893,-0.0199941,no
London-UK,Wanstead,Central,,51.575646,0.0286373,no
London-UK,Warren Street,"Northern, Victoria",,51.5247178,-0.1385303,yes
London-UK,Warwick Avenue,Bakerloo,,51.5229834,-0.1833083,no
London-UK,Waterloo,"Waterloo & City, Bakerloo, Northern, Jubilee",,51.5030015,-0.1139812,yes
London-UK,Watford,Metropolitan,,51.6570048,-0.4183683,no
London-UK,Wembley Central,Bakerloo,,51.5523278,-0.2966751,no
London-UK,Wembley Park,"Metropolitan, Jubilee",,51.5636297,-0.2800532,yes
London-UK,West Acton,Central,,51.5183524,-0.280413,no
London-UK,West Brompton,District,,51.4869765,-0.1951854,no
London-UK,West Finchley,Northern,,51.6094298,-0.1883313,no
London-UK,West Ham,"District, Hammersmith & City, Jubilee",,51.5280966,0.0045685,yes
London-UK,West Hampstead,Jubilee,,51.5468194,-0.1899646,no
London-UK,West Harrow,Metropolitan,,51.5795991,-0.3531364,no
London-UK,West Kensington,District,,51.4907023,-0.2059442,no
London-UK,West Ruislip,Central,,51.5695047,-0.4370447,no
London-UK,Westbourne Park,"Hammersmith & City, Circle",,51.5209265,-0.2014098,yes
London-UK,Westminster,"District, Circle, Jubilee",,51.5013562,-0.1249302,yes
London-UK,White City,Central,,51.5119347,-0.2242361,no
London-UK,Whitechapel,"District, Hammersmith & City",,51.5195786,-0.0606907,yes
London-UK,Willesden Green,Jubilee,,51.5493524,-0.222223,no
London-UK,Willesden Junction,Bakerloo,,51.5321956,-0.2435041,no
London-UK,Wimbledon,District,,51.4220721,-0.2052902,no
London-UK,Wimbledon Park,District,,51.4340563,-0.1990432,no
London-UK,Wood Green,Piccadilly,,51.597416,-0.1097795,no
London-UK,Wood Lane,"Hammersmith & City, Circle",,51.5101068,-0.2237557,yes
London-UK,Woodford,Central,,51.6068063,0.0340272,no
London-UK,Woodside Park,Northern,,51.617938,-0.185523,no
London-UK,Abbey Road ,Docklands Light Railway,,51.5325414,0.0036092,no
London-UK,All Saints ,Docklands Light Railway,,51.51056,-0.0130077,no
London-UK,Bank ,Docklands Light Railway,,51.512171,-0.087911,yes
London-UK,Beckton ,Docklands Light Railway,, 51.5143713,0.061373,no
London-UK,Beckton Park ,Docklands Light Railway,,51.5087601,0.0549426,no
London-UK,Blackwall ,Docklands Light Railway,,51.5079378,-0.0071843,no
London-UK,Bow Church ,Docklands Light Railway,,51.5274411,-0.0206424,no
London-UK,Canary Wharf ,Docklands Light Railway,, 51.5035036,-0.0186272,no
London-UK,Canning Town ,Docklands Light Railway,,51.5139887,0.0082987,yes
London-UK,Crossharbour ,Docklands Light Railway,,51.4959022,-0.0144418,no
London-UK,Custom House ,Docklands Light Railway,,51.509639,0.025894,no
London-UK,Cutty Sark ,Docklands Light Railway,,51.481775,-0.0106896,no
London-UK,Cyprus ,Docklands Light Railway,,51.5084776,0.0639692,no
London-UK,Deptford Bridge ,Docklands Light Railway,,51.4741638,-0.0223933,no
London-UK,Devons Road ,Docklands Light Railway,,51.5222078,-0.0172729,no
London-UK,East India ,Docklands Light Railway,,51.5093835,-0.0021873,no
London-UK,Elverson Road ,Docklands Light Railway,,51.4685232,-0.0162072,no
London-UK,Gallions Reach ,Docklands Light Railway,,51.5089622,0.0717937,no
London-UK,Greenwich ,Docklands Light Railway,, 51.4781136,-0.0153803,yes
London-UK,Heron Quays ,Docklands Light Railway,,51.5030491,-0.0214699,no
London-UK,Island Gardens ,Docklands Light Railway,,51.4880683,-0.0105052,no
London-UK,King George V ,Docklands Light Railway,,51.502006,0.0623526,no
London-UK,Langdon Park ,Docklands Light Railway,, 51.5152051,-0.0141164,no
London-UK,Lewisham ,Docklands Light Railway,,51.4656437,-0.0139562,yes
London-UK,Limehouse ,Docklands Light Railway,,51.5128705,-0.0390456,yes
London-UK,London City Airport ,Docklands Light Railway,,51.5036597,0.048248,no
London-UK,Mudchute ,Docklands Light Railway,,51.4915188,-0.0149135,no
London-UK,Pontoon Dock ,Docklands Light Railway,,51.5022501,0.0332232,no
London-UK,Poplar ,Docklands Light Railway,, 51.5076791,-0.0169979,no
London-UK,Prince Regent ,Docklands Light Railway,,51.5094778,0.0331521,no
London-UK,Pudding Mill Lane ,Docklands Light Railway,,51.5338301,-0.0135365,no
London-UK,Royal Albert ,Docklands Light Railway,,51.5083952,0.0458839,no
London-UK,Royal Victoria ,Docklands Light Railway,,51.5091026,0.0175953,no
London-UK,Shadwell ,Docklands Light Railway,,51.51125,-0.0569241,no
London-UK,South Quay ,Docklands Light Railway,,51.5000357,-0.0162525,no
London-UK,Star Lane ,Docklands Light Railway,,51.5205083,0.0043357,no
London-UK,Stratford ,Docklands Light Railway,,51.541289,-0.0035472,yes
London-UK,Stratford High Street ,Docklands Light Railway,,51.5376469,-0.0001288,no
London-UK,Stratford International ,Docklands Light Railway,,51.5447954,-0.0087494,yes
London-UK,Tower Gateway ,Docklands Light Railway,,51.5106288,-0.0739505,no
London-UK,West Ham ,Docklands Light Railway,,51.5280966,0.0045685,yes
London-UK,West India Quay ,Docklands Light Railway,,51.5067417,-0.0204833,no
London-UK,West Silvertown ,Docklands Light Railway,,51.5028811,0.0223323,no
London-UK,Westferry ,Docklands Light Railway,,51.5094025,-0.026644,no
London-UK,Woolwich Arsenal ,Docklands Light Railway,,51.4896184,0.0703782,yes
Lyon-France,Perrache,Line A,否,45.7496883,4.8267918,
Lyon-France,Ampère - Victor Hugo,Line A,否,45.752994,4.8290725,
Lyon-France,Bellecour,"Line A, Line D",是,45.7573623,4.8330089,
Lyon-France,Cordeliers,Line A,否,45.7633942,4.8358228,
Lyon-France,Hôtel de Ville - Louis Pradel,"Line A, Line C",是,45.7678584,4.8360239,
Lyon-France,Foch,Line A,否,45.7687864,4.8443036,
Lyon-France,Masséna,Line A,否,45.769619,4.8533062,
Lyon-France,Charpennes - Charles Hernu,"Line A, Line B",是,45.7706204,4.8645897,
Lyon-France,République - Villeurbanne,Line A,否,45.770531,4.8740276,
Lyon-France,Gratte-Ciel,Line A,否,45.7691133,4.8822115,
Lyon-France,Flachet - Alain Gilles,Line A,否,45.7677765,4.8893766,
Lyon-France,Cusset,Line A,否,45.7656864,4.9007729,
Lyon-France,Laurent Bonnevay,Line A,否,45.7641733,4.908879,
Lyon-France,Vaulx-en-Velin - La Soie,Line A,否,45.7611805,4.9219027,
Lyon-France,Brotteaux,Line B,否,45.7671656,4.8594397,
Lyon-France,Gare Part-Dieu - Vivier Merle,Line B,否,45.7615455,4.8572201,
Lyon-France,Place Guichard - Bourse du Travail,Line B,否,45.7592794,4.8474553,
Lyon-France,Saxe-Gambetta,"Line B, Line D",是,45.7539415,4.8470262,
Lyon-France,Jean Macé,Line B,否,45.7459301,4.8423494,
Lyon-France,Place Jean-Jaurès,Line B,否,45.7376127,4.8372862,
Lyon-France,Debourg,Line B,否,45.7310686,4.8334989,
Lyon-France,Stade de Gerland - Le LOU,Line B,否,45.726717,4.8309648,
Lyon-France,Gare d'Oullins,Line B,否,45.7166889,4.814489,
Lyon-France,Croix-Paquet,Line C,否,45.7710241,4.8361838,
Lyon-France,Croix-Rousse,Line C,否,45.7744568,4.8319366,
Lyon-France,Hénon,Line C,否,45.7794332,4.8275293,
Lyon-France,Cuire,Line C,否,45.7852844,4.8325604,
Lyon-France,Gare de Vaise,Line D,否,45.7806026,4.8045487,
Lyon-France,Valmy,Line D,否,45.7746618,4.8054273,
Lyon-France,Gorge de Loup,Line D,否,45.7663848,4.8054096,
Lyon-France,Vieux Lyon - Cathédrale Saint-Jean,Line D,否,45.760038,4.8259866,
Lyon-France,Guillotière - Gabriel Péri,Line D,否,45.755348,4.8427986,
Lyon-France,Garibaldi,Line D,否,45.7517214,4.8534494,
Lyon-France,Sans Souci,Line D,否,45.7475565,4.8650992,
Lyon-France,Monplaisir-Lumière,Line D,否,45.745537,4.8714378,
Lyon-France,Grange Blanche,Line D,否,45.7429728,4.8787162,
Lyon-France,Laënnec,Line D,否,45.7384327,4.8865961,
Lyon-France,Mermoz-Pinel,Line D,否,45.7306141,4.8873275,
Lyon-France,Parilly,Line D,否,45.7194872,4.8874534,
Lyon-France,Gare de Vénissieux,Line D,否,45.7055532,4.8879251,
Madrid-Spain,Pinar de Chamartín,"Line 1, 4",yes,40.4800504,-3.6670518,
Madrid-Spain,Bambú,Line 1,no,40.4769812,-3.676614,
Madrid-Spain,Chamartín,"Line 1, 10",yes,40.4739432,-3.682648,
Madrid-Spain,Plaza de Castilla,"Line 1, 9, 10",yes,40.4662822,-3.6896636,
Madrid-Spain,Valdeacederas,Line 1,no,40.4645262,-3.694999,
Madrid-Spain,Tetuán,Line 1,no,40.4608552,-3.6982259,
Madrid-Spain,Estrecho,Line 1,no,40.4545136,-3.7027568,
Madrid-Spain,Alvarado,Line 1,no,40.4500867,-3.7035098,
Madrid-Spain,Cuatro Caminos,"Line 1, 2, 6",yes,40.4467812,-3.7039643,
Madrid-Spain,Ríos Rosas,Line 1,no,40.4415935,-3.7015924,
Madrid-Spain,Iglesia,Line 1,no,40.4352634,-3.6990132,
Madrid-Spain,Bilbao,"Line 1, 4",yes,40.4292705,-3.7019295,
Madrid-Spain,Tribunal,"Line 1, 10",yes,40.4262415,-3.7010942,
Madrid-Spain,Gran Vía,"Line 1, 5",yes,40.4199123,-3.7016189,
Madrid-Spain,Sol,"Line 1, 2, 3",yes,40.416938,-3.7033901,
Madrid-Spain,Tirso de Molina,Line 1,no,40.4123621,-3.7045206,
Madrid-Spain,Antón Martín,Line 1,no,40.412291,-3.699089,
Madrid-Spain,Estación del Arte,Line 1,no,40.4088389,-3.6914748,
Madrid-Spain,Atocha Renfe,Line 1,no,40.4069749,-3.6886008,
Madrid-Spain,Menéndez Pelayo,Line 1,no,40.4042973,-3.6811007,
Madrid-Spain,Pacífico,"Line 1, 6",yes,40.4013961,-3.6748832,
Madrid-Spain,Puente de Vallecas,Line 1,no,40.3980926,-3.6689662,
Madrid-Spain,Nueva Numancia,Line 1,no,40.395963,-3.6647621,
Madrid-Spain,Portazgo,Line 1,no,40.3930132,-3.659194,
Madrid-Spain,Buenos Aires,Line 1,no,40.3916235,-3.653876,
Madrid-Spain,Alto del Arenal,Line 1,no,40.3900497,-3.6458127,
Madrid-Spain,Miguel Hernández,Line 1,no,40.387548,-3.6400068,
Madrid-Spain,Sierra de Guadalupe,Line 1,no,40.3825816,-3.6249212,
Madrid-Spain,Villa de Vallecas,Line 1,no,40.379394,-3.6212983,
Madrid-Spain,Congosto,Line 1,no,40.3721977,-3.6187268,
Madrid-Spain,La Gavia,Line 1,no,40.3692643,-3.6124981,
Madrid-Spain,Las Suertes,Line 1,no,40.3635039,-3.5991634,
Madrid-Spain,Valdecarros,Line 1,no,40.3599901,-3.5921171,
Madrid-Spain,Las Rosas,Line 2,no,40.4235572,-3.6028437,
Madrid-Spain,Avenida de Guadalajara,Line 2,no,40.422449,-3.6122237,
Madrid-Spain,Alsacia,Line 2,no,40.4182411,-3.6237899,
Madrid-Spain,La Almudena,Line 2,no,40.4231715,-3.6382552,
Madrid-Spain,La Elipa,Line 2,no,40.4269992,-3.6494651,
Madrid-Spain,Ventas,"Line 2, 5",yes,40.4310642,-3.6635419,
Madrid-Spain,Manuel Becerra,"Line 2, 6",yes,40.4281432,-3.6687107,
Madrid-Spain,Goya,"Line 2, 4",yes,40.4246991,-3.6762001,
Madrid-Spain,Príncipe de Vergara,"Line 2, 9",yes,40.4226491,-3.6803686,
Madrid-Spain,Retiro,Line 2,no,40.4204626,-3.6864269,
Madrid-Spain,Banco de España,Line 2,no,40.4190548,-3.6949256,
Madrid-Spain,Sevilla,Line 2,no,40.4177659,-3.6999453,
Madrid-Spain,Ópera,"Line 2, 5, Ramal",yes,40.4179827,-3.7094148,
Madrid-Spain,Santo Domingo,Line 2,no,40.4211972,-3.7080652,
Madrid-Spain,Noviciado,Line 2,no,40.4247733,-3.7073851,
Madrid-Spain,San Bernardo,"Line 2, 4",yes,40.4297715,-3.705761,
Madrid-Spain,Quevedo,Line 2,no,40.4331809,-3.7044934,
Madrid-Spain,Canal,"Line 2, 7",yes,40.4386349,-3.704264,
Madrid-Spain,Villaverde Alto,Line 3,no,40.3415173,-3.7115865,
Madrid-Spain,San Cristóbal,Line 3,no,40.3416121,-3.6934141,
Madrid-Spain,Villaverde Bajo-Cruce,Line 3,no,40.351034,-3.6926258,
Madrid-Spain,Ciudad de los Ángeles,Line 3,no,40.3601741,-3.69343,
Madrid-Spain,San Fermín-Orcasur,Line 3,no,40.369987,-3.6943864,
Madrid-Spain,Hospital 12 de Octubre,Line 3,no,40.37546,-3.6959057,
Madrid-Spain,Almendrales,Line 3,no,40.3841135,-3.696447,
Madrid-Spain,Legazpi,"Line 3, 6",yes,40.3914432,-3.6949558,
Madrid-Spain,Delicias,Line 3,no,40.3993312,-3.6941225,
Madrid-Spain,Palos de la Frontera,Line 3,no,40.4030849,-3.6947843,
Madrid-Spain,Embajadores,Line 3,no,40.4052253,-3.7029281,
Madrid-Spain,Lavapiés,Line 3,no,40.4084633,-3.7007946,
Madrid-Spain,Callao,"Line 3, 5",yes,40.4202937,-3.7059121,
Madrid-Spain,Plaza de España,"Line 3, 10",yes,40.423449,-3.7108809,
Madrid-Spain,Ventura Rodríguez,Line 3,no,40.4267613,-3.7132931,
Madrid-Spain,Argüelles,"Line 3, 4, 6",yes,40.4307266,-3.7161715,
Madrid-Spain,Moncloa,"Line 3, 6",no,40.4350196,-3.719236,
Madrid-Spain,Alonso Martínez,"Line 4, 5, 10",yes,40.4274063,-3.695983,
Madrid-Spain,Colón,Line 4,no,40.4258007,-3.6920413,
Madrid-Spain,Serrano,Line 4,no,40.4253869,-3.6869007,
Madrid-Spain,Velázquez,Line 4,no,40.4251769,-3.682539,
Madrid-Spain,Lista,Line 4,no,40.4293973,-3.6753988,
Madrid-Spain,Diego de León,"Line 4, 5, 6",yes,40.434474,-3.6747205,
Madrid-Spain,Avenida de América,"Line 4, 6, 7, 9",yes,40.4376477,-3.6772962,
Madrid-Spain,Prosperidad,Line 4,no,40.4437817,-3.6750252,
Madrid-Spain,Alfonso XIII,Line 4,no,40.4482221,-3.6678923,
Madrid-Spain,Avenida de la Paz,Line 4,no,40.4534311,-3.6615049,
Madrid-Spain,Arturo Soria,Line 4,no,40.455936,-3.6561772,
Madrid-Spain,Esperanza,Line 4,no,40.4592436,-3.6455644,
Madrid-Spain,Canillas,Line 4,no,40.4637721,-3.6354426,
Madrid-Spain,Mar de Cristal,"Line 4, 8",yes,40.4698205,-3.6385808,
Madrid-Spain,San Lorenzo,Line 4,no,40.4745618,-3.6396107,
Madrid-Spain,Parque de Santa María,Line 4,no,40.4771257,-3.6456986,
Madrid-Spain,Hortaleza,Line 4,no,40.4747276,-3.652125,
Madrid-Spain,Manoteras,Line 4,no,40.4766992,-3.662679,
Madrid-Spain,Alameda de Osuna,Line 5,no,40.4575814,-3.5879745,
Madrid-Spain,El Capricho,Line 5,no,40.4533798,-3.5941978,
Madrid-Spain,Canillejas,Line 5,no,40.4491131,-3.6085862,
Madrid-Spain,Torre Arias,Line 5,no,40.443618,-3.6171219,
Madrid-Spain,Suanzes,Line 5,no,40.4408788,-3.6270164,
Madrid-Spain,Ciudad Lineal,Line 5,no,40.4379315,-3.6377404,
Madrid-Spain,Pueblo Nuevo,"Line 5, 7",yes,40.4350329,-3.644171,
Madrid-Spain,Quintana,Line 5,no,40.4331142,-3.6481458,
Madrid-Spain,El Carmen,Line 5,no,40.4319699,-3.6561907,
Madrid-Spain,Núñez de Balboa,"Line 5, 9",yes,40.4326416,-3.6795551,
Madrid-Spain,Rubén Darío,Line 5,no,40.4330422,-3.6896897,
Madrid-Spain,Chueca,Line 5,no,40.4226703,-3.6976743,
Madrid-Spain,La Latina,Line 5,no,40.4112911,-3.7083094,
Madrid-Spain,Puerta de Toledo,Line 5,no,40.4070507,-3.7110664,
Madrid-Spain,Acacias,Line 5,no,40.4040749,-3.7059572,
Madrid-Spain,Pirámides,Line 5,no,40.4020429,-3.7119409,
Madrid-Spain,Marqués de Vadillo,Line 5,no,40.3974458,-3.7164041,
Madrid-Spain,Urgel,Line 5,no,40.3925341,-3.7253613,
Madrid-Spain,Oporto,"Line 5, 6",yes,40.3886401,-3.7317242,
Madrid-Spain,Vista Alegre,Line 5,no,40.3887883,-3.7400441,
Madrid-Spain,Carabanchel,Line 5,no,40.3878172,-3.7449835,
Madrid-Spain,Eugenia de Montijo,Line 5,no,40.3844157,-3.7510629,
Madrid-Spain,Aluche,Line 5,no,40.3856318,-3.7608684,
Madrid-Spain,Empalme,Line 5,no,40.3907261,-3.765486,
Madrid-Spain,Campamento,Line 5,no,40.3946832,-3.7682788,
Madrid-Spain,Casa de Campo,"Line 5, 10",yes,40.4034858,-3.7609309,
Madrid-Spain,Laguna,Line 6,no,40.3992501,-3.7446072,
Madrid-Spain,Carpetana,Line 6,no,40.3929166,-3.7409821,
Madrid-Spain,Opañel,Line 6,no,40.3869292,-3.7231777,
Madrid-Spain,Plaza Elíptica,"Line 6, 11",yes,40.3853557,-3.7178747,
Madrid-Spain,Usera,Line 6,no,40.3880344,-3.7056039,
Madrid-Spain,Arganzuela-Planetario,Line 6,no,40.3929633,-3.6884481,
Madrid-Spain,Méndez Álvaro,Line 6,no,40.3956027,-3.6785934,
Madrid-Spain,Conde de Casal,Line 6,no,40.4078121,-3.6701194,
Madrid-Spain,Sainz de Baranda,"Line 6, 9",yes,40.4143958,-3.6696729,
Madrid-Spain,O'Donnell,Line 6,no,40.422202,-3.6690629,
Madrid-Spain,República Argentina,Line 6,no,40.4443179,-3.6846392,
Madrid-Spain,Nuevos Ministerios,"Line 6, 8, 10",yes,40.4458416,-3.6916991,
Madrid-Spain,Guzmán el Bueno,"Line 6, 7",yes,40.4462739,-3.7131693,
Madrid-Spain,Vicente Aleixandre,Line 6,no,40.446506,-3.7190437,
Madrid-Spain,Ciudad Universitaria,Line 6,no,40.443792,-3.726423,
Madrid-Spain,Príncipe Pío,"Line 6, 10, Ramal",yes,40.4209619,-3.7193334,
Madrid-Spain,Puerta del Ángel,Line 6,no,40.4138284,-3.7271312,
Madrid-Spain,Alto de Extremadura,Line 6,no,40.4099947,-3.7384073,
Madrid-Spain,Lucero,Line 6,no,40.4048009,-3.7452693,
Madrid-Spain,Hospital del Henares,Line 7,no,40.417612,-3.5345145,
Madrid-Spain,Henares,Line 7,no,40.4179009,-3.5269935,
Madrid-Spain,Jarama,Line 7,no,40.4238574,-3.524648,
Madrid-Spain,San Fernando,Line 7,no,40.4248058,-3.5353392,
Madrid-Spain,La Rambla,Line 7,no,40.4251447,-3.5479154,
Madrid-Spain,Coslada Central,Line 7,no,40.42389,-3.5619883,
Madrid-Spain,Barrio del Puerto,Line 7,no,40.4225597,-3.5691552,
Madrid-Spain,Estadio Metropolitano,Line 7,no,40.4337998,-3.600962,
Madrid-Spain,Las Musas,Line 7,no,40.4325722,-3.6078503,
Madrid-Spain,San Blas,Line 7,no,40.4275001,-3.615954,
Madrid-Spain,Simancas,Line 7,no,40.4275549,-3.6229906,
Madrid-Spain,García Noblejas,Line 7,no,40.4286476,-3.6328626,
Madrid-Spain,Ascao,Line 7,no,40.4303119,-3.6404493,
Madrid-Spain,Barrio de la Concepción,Line 7,no,40.4392288,-3.6518501,
Madrid-Spain,Parque de las Avenidas,Line 7,no,40.4393064,-3.6629009,
Madrid-Spain,Cartagena,Line 7,no,40.4393948,-3.6719112,
Madrid-Spain,Gregorio Marañón,"Line 7, 10",yes,40.4379941,-3.6912127,
Madrid-Spain,Alonso Cano,Line 7,no,40.4384455,-3.6992576,
Madrid-Spain,Islas Filipinas,Line 7,no,40.4390433,-3.7139784,
Madrid-Spain,Francos Rodríguez,Line 7,no,40.4566118,-3.7121114,
Madrid-Spain,Valdezarza,Line 7,no,40.4649188,-3.7165189,
Madrid-Spain,Antonio Machado,Line 7,no,40.4701887,-3.7178808,
Madrid-Spain,Peñagrande,Line 7,no,40.4759519,-3.7160518,
Madrid-Spain,Avenida de la Ilustración,Line 7,no,40.4800441,-3.7183065,
Madrid-Spain,Lacoma,Line 7,no,40.4851113,-3.7231023,
Madrid-Spain,Arroyofresno,Line 7,no,40.4904848,-3.7259013,
Madrid-Spain,Pitis,Line 7,no,40.4954242,-3.7262852,
Madrid-Spain,Colombia,"Line 8, 9",yes,40.4571156,-3.6769611,
Madrid-Spain,Pinar del Rey,Line 8,no,40.4678284,-3.6486781,
Madrid-Spain,Feria de Madrid,Line 8,no,40.464,-3.6163088,
Madrid-Spain,Aeropuerto T1-T2-T3,Line 8,no,40.4679143,-3.5717593,
Madrid-Spain,Barajas,Line 8,no,40.4758121,-3.5826207,
Madrid-Spain,Aeropuerto T4,Line 8,no,40.4924137,-3.5936402,
Madrid-Spain,Paco de Lucía,Line 9,no,40.4996143,-3.7093378,
Madrid-Spain,Mirasierra,Line 9,no,40.4912103,-3.7167116,
Madrid-Spain,Herrera Oria,Line 9,no,40.4846027,-3.7080099,
Madrid-Spain,Barrio del Pilar,Line 9,no,40.4770471,-3.7035391,
Madrid-Spain,Ventilla,Line 9,no,40.4698213,-3.696293,
Madrid-Spain,Duque de Pastrana,Line 9,no,40.4674764,-3.6805854,
Madrid-Spain,Pío XII,Line 9,no,40.4618018,-3.6765305,
Madrid-Spain,Concha Espina,Line 9,no,40.4513295,-3.6776079,
Madrid-Spain,Cruz del Rayo,Line 9,no,40.4444834,-3.6784632,
Madrid-Spain,Ibiza,Line 9,no,40.4183658,-3.6781374,
Madrid-Spain,Estrella,Line 9,no,40.4112849,-3.661347,
Madrid-Spain,Vinateros,Line 9,no,40.4103313,-3.6525288,
Madrid-Spain,Artilleros,Line 9,no,40.4052627,-3.6418518,
Madrid-Spain,Pavones,Line 9,no,40.4005425,-3.6352111,
Madrid-Spain,Valdebernardo,Line 9,no,40.3999118,-3.621522,
Madrid-Spain,Vicálvaro,Line 9,no,40.4042034,-3.6088938,
Madrid-Spain,San Cipriano,Line 9,no,40.4039851,-3.6035493,
Madrid-Spain,Puerta de Arganda,Line 9,no,40.4012423,-3.5957286,
