city,distance,Num,totalNum
昆明市,10.0,3134.5075474943837,21011202035.055885
昆明市,20.0,12538.027488465237,21011202035.055885
昆明市,40.0,34479.58377099069,21011202035.055885
昆明市,30.0,50152.13806287215,21011202035.055885
昆明市,50.0,78362.72338659567,21011202035.055885
昆明市,60.0,112842.3186001615,21011202035.055885
昆明市,70.0,153590.91300753356,21011202035.055885
昆明市,80.0,200608.55430866062,21011202035.055885
昆明市,90.0,253895.19163512974,21011202035.055885
昆明市,100.0,313450.9001515768,21011202035.055885
昆明市,110.0,379275.5633032952,21011202035.055885
昆明市,120.0,451369.25932631374,21011202035.055885
昆明市,130.0,529731.9624377863,21011202035.055885
昆明市,140.0,614363.7081480108,21011202035.055885
昆明市,150.0,705264.4635182786,21011202035.055885
昆明市,160.0,802434.2447873349,21011202035.055885
昆明市,170.0,905872.9927707355,21011202035.055885
昆明市,180.0,1015580.7890792922,21011202035.055885
昆明市,190.0,1131557.64250844,21011202035.055885
昆明市,200.0,1253803.483648044,21011202035.055885
昆明市,210.0,1382318.3056177597,21011202035.055885
昆明市,220.0,1517102.203474161,21011202035.055885
昆明市,230.0,1658155.0800921083,21011202035.055885
昆明市,240.0,1805477.0100389686,21011202035.055885
昆明市,250.0,1959067.9198820172,21011202035.055885
昆明市,260.0,2118927.866733159,21011202035.055885
昆明市,270.0,2285056.826850026,21011202035.055885
昆明市,280.0,2457454.829373412,21011202035.055885
昆明市,290.0,2636121.8123363787,21011202035.055885
昆明市,300.0,2821057.7304690247,21011202035.055885
昆明市,310.0,3012262.8370796368,21011202035.055885
昆明市,320.0,3209736.8373221923,21011202035.055885
昆明市,330.0,3413479.9559771335,21011202035.055885
昆明市,340.0,3623491.9911671486,21011202035.055885
昆明市,350.0,3839773.099005499,21011202035.055885
昆明市,360.0,4062323.2471684343,21011202035.055885
昆明市,370.0,4291142.431603577,21011202035.055885
昆明市,380.0,4526230.528521181,21011202035.055885
昆明市,390.0,4767587.687055473,21011202035.055885
昆明市,400.0,5015213.836678827,21011202035.055885
昆明市,410.0,5269109.155035484,21011202035.055885
昆明市,420.0,5529273.366120296,21011202035.055885
昆明市,430.0,5795706.560797195,21011202035.055885
昆明市,440.0,6068408.803566095,21011202035.055885
昆明市,450.0,6347380.02636881,21011202035.055885
昆明市,460.0,6632318.948095186,21011202035.055885
昆明市,470.0,6920574.094506177,21011202035.055885
昆明市,480.0,7213223.520654169,21011202035.055885
昆明市,490.0,7510731.482455511,21011202035.055885
昆明市,500.0,7813327.664352838,21011202035.055885
昆明市,510.0,8121111.230511419,21011202035.055885
昆明市,520.0,8434161.808418602,21011202035.055885
昆明市,530.0,8752560.028139764,21011202035.055885
昆明市,540.0,9076327.992992925,21011202035.055885
昆明市,550.0,9405493.03058805,21011202035.055885
昆明市,560.0,9740093.97874114,21011202035.055885
昆明市,570.0,10080166.444271708,21011202035.055885
昆明市,580.0,10430034.55810101,21011202035.055885
昆明市,590.0,10781223.607247364,21011202035.055885
昆明市,600.0,11137920.001608837,21011202035.055885
昆明市,610.0,11500123.876481302,21011202035.055885
昆明市,620.0,11867847.363472046,21011202035.055885
昆明市,630.0,12241117.662730984,21011202035.055885
昆明市,640.0,12619947.048341097,21011202035.055885
昆明市,650.0,13004335.680594588,21011202035.055885
昆明市,660.0,13394283.543895219,21011202035.055885
昆明市,670.0,13789790.566408705,21011202035.055885
昆明市,680.0,14190858.00792436,21011202035.055885
昆明市,690.0,14597498.25747181,21011202035.055885
昆明市,700.0,15009723.820696171,21011202035.055885
昆明市,710.0,15427542.564862275,21011202035.055885
昆明市,720.0,15855818.552944325,21011202035.055885
昆明市,730.0,16284952.01386684,21011202035.055885
昆明市,740.0,16719684.191053968,21011202035.055885
昆明市,750.0,17160014.70486413,21011202035.055885
昆明市,760.0,17605944.07250536,21011202035.055885
昆明市,770.0,18057472.04775511,21011202035.055885
昆明市,780.0,18514598.574295864,21011202035.055885
昆明市,790.0,18977324.237690613,21011202035.055885
昆明市,800.0,19445661.851484224,21011202035.055885
昆明市,810.0,19919617.26175197,21011202035.055885
昆明市,820.0,20399190.48897248,21011202035.055885
昆明市,830.0,20884382.009472575,21011202035.055885
昆明市,840.0,21375191.44463983,21011202035.055885
昆明市,850.0,21871618.661459595,21011202035.055885
昆明市,860.0,22373664.08574723,21011202035.055885
昆明市,870.0,22881327.51465771,21011202035.055885
昆明市,880.0,23401604.709517125,21011202035.055885
昆明市,890.0,23920656.095434245,21011202035.055885
昆明市,900.0,24445333.858958367,21011202035.055885
昆明市,910.0,24975640.06255683,21011202035.055885
昆明市,920.0,25511574.989424925,21011202035.055885
昆明市,930.0,26053138.2900704,21011202035.055885
昆明市,940.0,26600330.337186355,21011202035.055885
昆明市,950.0,27153150.898068856,21011202035.055885
昆明市,960.0,27711599.928262,21011202035.055885
昆明市,970.0,28275677.527545143,21011202035.055885
昆明市,980.0,28845383.69985913,21011202035.055885
昆明市,990.0,29420718.470804464,21011202035.055885
昆明市,1000.0,30001682.518016502,21011202035.055885
昆明市,1010.0,30588278.994774,21011202035.055885
昆明市,1020.0,31180508.80820593,21011202035.055885
昆明市,1030.0,31778372.049667552,21011202035.055885
昆明市,1040.0,32381868.629367158,21011202035.055885
昆明市,1050.0,32991000.565660227,21011202035.055885
昆明市,1060.0,33605769.51987098,21011202035.055885
昆明市,1070.0,34226176.07678232,21011202035.055885
昆明市,1080.0,34852219.38695833,21011202035.055885
昆明市,1090.0,35491623.00028291,21011202035.055885
昆明市,1100.0,36129076.91533352,21011202035.055885
昆明市,1110.0,36772169.29214725,21011202035.055885
昆明市,1120.0,37420900.61979187,21011202035.055885
昆明市,1130.0,38075270.551675685,21011202035.055885
昆明市,1140.0,38735278.983534105,21011202035.055885
昆明市,1150.0,39400926.39076188,21011202035.055885
昆明市,1160.0,40072212.2970197,21011202035.055885
昆明市,1170.0,40749136.861135185,21011202035.055885
昆明市,1180.0,41431701.30015089,21011202035.055885
昆明市,1190.0,42119907.433166265,21011202035.055885
昆明市,1200.0,42813754.88530198,21011202035.055885
昆明市,1210.0,43513243.76277151,21011202035.055885
昆明市,1220.0,44218373.91280095,21011202035.055885
昆明市,1230.0,44929145.924333274,21011202035.055885
昆明市,1240.0,45645559.116356015,21011202035.055885
昆明市,1250.0,46367613.926505074,21011202035.055885
昆明市,1260.0,47095309.9076649,21011202035.055885
昆明市,1270.0,47828647.6168299,21011202035.055885
昆明市,1280.0,48567626.68664595,21011202035.055885
昆明市,1290.0,49312247.16528145,21011202035.055885
昆明市,1300.0,50062510.757177785,21011202035.055885
昆明市,1310.0,50818418.62873696,21011202035.055885
昆明市,1320.0,51579969.42781636,21011202035.055885
昆明市,1330.0,52347164.26062357,21011202035.055885
昆明市,1340.0,53129569.506040014,21011202035.055885
昆明市,1350.0,53908192.55274815,21011202035.055885
昆明市,1360.0,54692460.08068679,21011202035.055885
昆明市,1370.0,55482371.96310726,21011202035.055885
昆明市,1380.0,56277928.57805277,21011202035.055885
昆明市,1390.0,57079130.37642144,21011202035.055885
昆明市,1400.0,57885976.834215194,21011202035.055885
昆明市,1410.0,58698468.61276796,21011202035.055885
昆明市,1420.0,59516606.16296997,21011202035.055885
昆明市,1430.0,60340388.78818931,21011202035.055885
昆明市,1440.0,61169817.352912314,21011202035.055885
昆明市,1450.0,62004891.01183482,21011202035.055885
昆明市,1460.0,62845610.37447176,21011202035.055885
昆明市,1470.0,63691976.13986121,21011202035.055885
昆明市,1480.0,64543988.23077587,21011202035.055885
昆明市,1490.0,65401646.13028746,21011202035.055885
昆明市,1500.0,66264950.599058755,21011202035.055885
昆明市,1510.0,67133901.2562157,21011202035.055885
昆明市,1520.0,68008498.20895903,21011202035.055885
昆明市,1530.0,68888741.36505425,21011202035.055885
昆明市,1540.0,69774630.89649889,21011202035.055885
昆明市,1550.0,70666166.85434891,21011202035.055885
昆明市,1560.0,71563349.28395025,21011202035.055885
昆明市,1570.0,72466178.67736576,21011202035.055885
昆明市,1580.0,73374654.83813848,21011202035.055885
昆明市,1590.0,74288778.24924676,21011202035.055885
昆明市,1600.0,75208548.36094998,21011202035.055885
昆明市,1610.0,76133965.46801561,21011202035.055885
昆明市,1620.0,77065029.37417652,21011202035.055885
昆明市,1630.0,78001740.21231316,21011202035.055885
昆明市,1640.0,78944098.9629356,21011202035.055885
昆明市,1650.0,79892104.57468548,21011202035.055885
昆明市,1660.0,80857635.4970428,21011202035.055885
昆明市,1670.0,81817078.87426017,21011202035.055885
昆明市,1680.0,82782170.63450697,21011202035.055885
昆明市,1690.0,83752910.52881515,21011202035.055885
昆明市,1700.0,84729298.72600688,21011202035.055885
昆明市,1710.0,85711335.05977586,21011202035.055885
昆明市,1720.0,86699019.6235235,21011202035.055885
昆明市,1730.0,87692352.33205527,21011202035.055885
昆明市,1740.0,88691333.45158257,21011202035.055885
昆明市,1750.0,89695962.8951609,21011202035.055885
昆明市,1760.0,90706241.57522501,21011202035.055885
昆明市,1770.0,91722168.41666509,21011202035.055885
昆明市,1780.0,92743744.01758865,21011202035.055885
昆明市,1790.0,93770969.24623176,21011202035.055885
昆明市,1800.0,94803843.39135773,21011202035.055885
昆明市,1810.0,95842366.94738026,21011202035.055885
昆明市,1820.0,96886539.22173946,21011202035.055885
昆明市,1830.0,97936360.78815037,21011202035.055885
昆明市,1840.0,98991831.18483573,21011202035.055885
昆明市,1850.0,100052951.22318985,21011202035.055885
昆明市,1860.0,101119720.40520787,21011202035.055885
昆明市,1870.0,102192138.38827439,21011202035.055885
昆明市,1880.0,103270205.59024791,21011202035.055885
昆明市,1890.0,104353922.19434106,21011202035.055885
昆明市,1900.0,105443287.95595497,21011202035.055885
昆明市,1910.0,106538302.64417419,21011202035.055885
昆明市,1920.0,107638966.34931871,21011202035.055885
昆明市,1930.0,108745279.42376107,21011202035.055885
昆明市,1940.0,109857241.75034547,21011202035.055885
昆明市,1950.0,110974853.30634414,21011202035.055885
昆明市,1960.0,112098113.54647963,21011202035.055885
昆明市,1970.0,113227023.04434095,21011202035.055885
昆明市,1980.0,114361582.31538615,21011202035.055885
昆明市,1990.0,115501791.05842876,21011202035.055885
昆明市,2000.0,116647648.69980332,21011202035.055885
福州市,10.0,3134.5083764615797,11720269215.64266
福州市,20.0,12538.029118768427,11720269215.64266
福州市,30.0,28210.58252946879,11720269215.64266
福州市,40.0,50152.14302268814,11720269215.64266
福州市,50.0,78362.70818294951,11720269215.64266
福州市,60.0,112842.3094615906,11720269215.64266
福州市,70.0,153590.92137329606,11720269215.64266
福州市,80.0,200608.54679153848,11720269215.64266
福州市,90.0,253895.2153838694,11720269215.64266
福州市,100.0,313450.8895313493,11720269215.64266
福州市,110.0,379275.5613917187,11720269215.64266
福州市,120.0,451369.2549122507,11720269215.64266
福州市,130.0,529731.9758666935,11720269215.64266
福州市,140.0,614363.6982787615,11720269215.64266
福州市,150.0,705264.4536369585,11720269215.64266
福州市,160.0,802434.249312782,11720269215.64266
福州市,170.0,905873.0116296285,11720269215.64266
福州市,180.0,1015580.7910954234,11720269215.64266
福州市,190.0,1131557.6235258058,11720269215.64266
福州市,200.0,1253803.45775851,11720269215.64266
福州市,210.0,1382318.333727371,11720269215.64266
福州市,220.0,1517102.214928518,11720269215.64266
福州市,230.0,1658155.0722514617,11720269215.64266
福州市,240.0,1805476.991011545,11720269215.64266
福州市,250.0,1959067.9116585443,11720269215.64266
福州市,260.0,2118927.8612161465,11720269215.64266
福州市,270.0,2285056.8419487863,11720269215.64266
福州市,280.0,2457454.793658303,11720269215.64266
福州市,290.0,2636121.749766517,11720269215.64266
福州市,300.0,2821057.856393197,11720269215.64266
福州市,310.0,3012262.806510002,11720269215.64266
福州市,320.0,3209736.8937536585,11720269215.64266
福州市,330.0,3413479.9451635494,11720269215.64266
福州市,340.0,3623492.099817639,11720269215.64266
福州市,350.0,3839773.097401198,11720269215.64266
福州市,360.0,4062323.295000616,11720269215.64266
福州市,370.0,4291142.384485608,11720269215.64266
福州市,380.0,4526230.4916409785,11720269215.64266
福州市,390.0,4767587.724639286,11720269215.64266
福州市,400.0,5015213.916096015,11720269215.64266
福州市,410.0,5269109.128872149,11720269215.64266
福州市,420.0,5529273.417508637,11720269215.64266
福州市,430.0,5795706.481833077,11720269215.64266
福州市,440.0,6068408.823477843,11720269215.64266
福州市,450.0,6347380.058978802,11720269215.64266
福州市,460.0,6632620.344395858,11720269215.64266
福州市,470.0,6924129.693814701,11720269215.64266
福州市,480.0,7221908.107774796,11720269215.64266
福州市,490.0,7525955.281487021,11720269215.64266
福州市,500.0,7836271.619847169,11720269215.64266
福州市,510.0,8152857.08503532,11720269215.64266
福州市,520.0,8475711.503643146,11720269215.64266
福州市,530.0,8804834.915587207,11720269215.64266
福州市,540.0,9140227.313724952,11720269215.64266
福州市,550.0,9481888.710654309,11720269215.64266
福州市,560.0,9829819.266597914,11720269215.64266
福州市,570.0,10184018.66528616,11720269215.64266
福州市,580.0,10549012.43521532,11720269215.64266
福州市,590.0,10915907.445076294,11720269215.64266
福州市,600.0,11289073.933232438,11720269215.64266
福州市,610.0,11668512.374344328,11720269215.64266
福州市,620.0,12054222.311079489,11720269215.64266
福州市,630.0,12446204.105907725,11720269215.64266
福州市,640.0,12844457.530404354,11720269215.64266
福州市,650.0,13248982.673931727,11720269215.64266
福州市,660.0,13659779.602590974,11720269215.64266
福州市,670.0,14076848.209365532,11720269215.64266
福州市,680.0,14500188.40127294,11720269215.64266
福州市,700.0,14936071.996536907,11720269215.64266
福州市,690.0,15365684.101199701,11720269215.64266
福州市,710.0,15807839.538622666,11720269215.64266
福州市,720.0,16261427.536438527,11720269215.64266
福州市,730.0,16716270.448588928,11720269215.64266
福州市,740.0,17177387.485673495,11720269215.64266
福州市,750.0,17644778.11186318,11720269215.64266
福州市,760.0,18118442.366429508,11720269215.64266
福州市,770.0,18598380.152006928,11720269215.64266
福州市,780.0,19084591.81854935,11720269215.64266
福州市,790.0,19577077.351015247,11720269215.64266
福州市,800.0,20075836.3421467,11720269215.64266
福州市,810.0,20580868.987636317,11720269215.64266
福州市,820.0,21092175.545149732,11720269215.64266
福州市,830.0,21609755.64622907,11720269215.64266
福州市,840.0,22133609.783770964,11720269215.64266
福州市,850.0,22663737.02388038,11720269215.64266
福州市,860.0,23200138.377635494,11720269215.64266
福州市,870.0,23742813.312702667,11720269215.64266
福州市,880.0,24299271.784666114,11720269215.64266
福州市,890.0,24854665.889606114,11720269215.64266
福州市,900.0,25416335.486286253,11720269215.64266
福州市,910.0,25984280.846211553,11720269215.64266
福州市,920.0,26558501.76790108,11720269215.64266
福州市,930.0,27138998.4136629,11720269215.64266
福州市,940.0,27725770.459595628,11720269215.64266
福州市,950.0,28318818.354986258,11720269215.64266
福州市,960.0,28918141.827723473,11720269215.64266
福州市,970.0,29523740.74537202,11720269215.64266
福州市,980.0,30135615.584355015,11720269215.64266
福州市,990.0,30753766.010876637,11720269215.64266
福州市,1000.0,31378191.87844894,11720269215.64266
