city,distance,totalNum,NumAll,ratioAll,ratioAll_Baseline,NumAll_PaR,totalAll_PaR,ratioAll_PaR,NumNormal,ratioNormal,ratioNormal_Baseline,NumNormal_PaR,totalNormal_PaR,ratioNormal_PaR,NumTerminal,ratioTerminal,ratioTerminal_Baseline,NumTerminal_PaR,totalTerminal_PaR,ratioTerminal_PaR,NumTrans,ratioTrans,ratioTrans_Baseline,NumTrans_PaR,totalTrans_PaR,ratioTrans_PaR
CN.GD.FS,230.0,2661.0,38.0,0.014280345734686208,0.0035158538899067934,644.0,39388.0,0.01635015740834772,36.0,0.013528748590755355,0.003225903879789116,615.0,39388.0,0.015613892556108459,5.0,0.0018789928598271326,0.0003057887757288947,28.0,39388.0,0.0007108764090585965,3.0,0.0011273957158962795,0.00030578878058438297,67.0,39388.0,0.0017010256931044988
CN.GD.FS,240.0,2661.0,44.0,0.016535137166478767,0.0038252497940332386,693.0,39388.0,0.017594191124200263,42.0,0.015783540022547914,0.003510675794266049,662.0,39388.0,0.016807149385599674,5.0,0.0018789928598271326,0.00033295714839327346,29.0,39388.0,0.0007362648522392606,4.0,0.001503194287861706,0.00033295714806741525,73.0,39388.0,0.001853356352188484
CN.GD.FS,250.0,2661.0,48.0,0.018038331454340473,0.004147279814083515,748.0,39388.0,0.018990555499136794,46.0,0.01728673431040962,0.0038070964518677366,717.0,39388.0,0.018203513760536204,5.0,0.0018789928598271326,0.0003612816382190182,29.0,39388.0,0.0007362648522392606,4.0,0.001503194287861706,0.0003612816385239908,77.0,39388.0,0.0019549101249111403
CN.GD.FS,260.0,2661.0,51.0,0.019165727170236752,0.004482045521506997,796.0,39388.0,0.020209200771808673,49.0,0.0184141300263059,0.004115267452473362,761.0,39388.0,0.019320605260485426,5.0,0.0018789928598271326,0.00039076221033708847,31.0,39388.0,0.000787041738600589,5.0,0.0018789928598271326,0.00039076220142154395,85.0,39388.0,0.002158017670356454
CN.GD.FS,270.0,2661.0,53.0,0.019917324314167605,0.00482959138819142,856.0,39388.0,0.021732507362648524,51.0,0.019165727170236752,0.004435233146250141,820.0,39388.0,0.020818523408144614,5.0,0.0018789928598271326,0.00042139889481876376,32.0,39388.0,0.0008124301817812532,5.0,0.0018789928598271326,0.0004213988991729202,90.0,39388.0,0.0022849598862597744
CN.GD.FS,280.0,2661.0,60.0,0.02254791431792559,0.005189937025192527,910.0,39388.0,0.023103483294404387,58.0,0.021796317173994738,0.004767011512002119,871.0,39388.0,0.022113334010358483,6.0,0.002254791431792559,0.00045319168117725873,36.0,39388.0,0.0009139839545039098,6.0,0.002254791431792559,0.000453191686860119,98.0,39388.0,0.002488067431705088
CN.GD.FS,290.0,2661.0,65.0,0.024426907177752723,0.0055631064172099835,977.0,39388.0,0.024804508987508887,62.0,0.023299511461856444,0.005110625232772094,937.0,39388.0,0.02378897126028232,7.0,0.0026305900037579856,0.00048614056793277034,38.0,39388.0,0.0009647608408652382,6.0,0.002254791431792559,0.0004861405581545187,104.0,39388.0,0.002640398090789073
CN.GD.FS,300.0,2661.0,70.0,0.026305900037579856,0.005949101871196092,1040.0,39388.0,0.02640398090789073,67.0,0.025178504321683576,0.0054660765588496855,997.0,39388.0,0.02531227785112217,7.0,0.0026305900037579856,0.0005202455477527986,41.0,39388.0,0.0010409261704072306,6.0,0.002254791431792559,0.0005202455620324,108.0,39388.0,0.0027419518635117294
CN.GD.FS,310.0,2661.0,70.0,0.026305900037579856,0.006347935391620849,1119.0,39388.0,0.028409667919163197,67.0,0.025178504321683576,0.00583337748909804,1073.0,39388.0,0.027241799532852645,7.0,0.0026305900037579856,0.0005555066410200857,46.0,39388.0,0.0011678683863105513,6.0,0.002254791431792559,0.0005555066354028623,120.0,39388.0,0.0030466131816796996
CN.GD.FS,320.0,2661.0,73.0,0.027433295753476136,0.006759615141357221,1172.0,39388.0,0.029755255407738396,70.0,0.026305900037579856,0.006212536176305389,1125.0,39388.0,0.02856199857824718,7.0,0.0026305900037579856,0.0005919238380054177,48.0,39388.0,0.0012186452726718798,6.0,0.002254791431792559,0.0005919238321757572,123.0,39388.0,0.003122778511221692
CN.GD.FS,330.0,2661.0,80.0,0.03006388575723412,0.007184142635547461,1240.0,39388.0,0.03148166954402356,77.0,0.02893649004133784,0.0066035541648083685,1191.0,39388.0,0.030237635828171017,7.0,0.0026305900037579856,0.0006294971216838178,49.0,39388.0,0.001244033715852544,6.0,0.002254791431792559,0.000629497146989417,130.0,39388.0,0.003300497613486341
CN.GD.FS,340.0,2661.0,86.0,0.03231867718902668,0.007621521394440048,1313.0,39388.0,0.033335025896212046,82.0,0.030815482901164974,0.00700643495974433,1261.0,39388.0,0.03201482685081751,8.0,0.003006388575723412,0.0006682265103075997,51.0,39388.0,0.0012948106022138723,6.0,0.002254791431792559,0.0006682265148987098,138.0,39388.0,0.003503605158931654
CN.GD.FS,350.0,2661.0,91.0,0.034197670048853816,0.008071759093641917,1376.0,39388.0,0.034934497816593885,87.0,0.03269447576099211,0.007421186214371132,1321.0,39388.0,0.033538133441657354,9.0,0.0033821871476888386,0.0007081120044052636,54.0,39388.0,0.0013709759317558647,7.0,0.0026305900037579856,0.0007081120195969968,143.0,39388.0,0.003630547374834975
CN.GD.FS,360.0,2661.0,98.0,0.0368282600526118,0.00853485677726573,1443.0,39388.0,0.036635523509698384,94.0,0.03532506576475009,0.007847808434855047,1383.0,39388.0,0.03511221691885853,9.0,0.0033821871476888386,0.0007491535834040841,64.0,39388.0,0.0016248603635625064,7.0,0.0026305900037579856,0.0007491535971284276,154.0,39388.0,0.0039098202498222805
CN.GD.FS,370.0,2661.0,104.0,0.03908305148440436,0.009010815399205403,1521.0,39388.0,0.03861582207779019,100.0,0.03757985719654265,0.008286301790190204,1460.0,39388.0,0.037067127043769674,10.0,0.003757985719654265,0.0007913512881884434,71.0,39388.0,0.0018025794658271554,8.0,0.003006388575723412,0.0007913512941889542,162.0,39388.0,0.0041129277952675946
CN.GD.FS,380.0,2661.0,110.0,0.04133784291619692,0.009499636512998476,1608.0,39388.0,0.040824616634507975,106.0,0.03983464862833521,0.008736667559268229,1540.0,39388.0,0.03909820249822281,10.0,0.003757985719654265,0.0008347050957273076,62.0,39388.0,0.001574083477201178,10.0,0.003757985719654265,0.0008347050861748439,170.0,39388.0,0.004316035340712908
CN.GD.FS,390.0,2661.0,116.0,0.043592634347989476,0.01000132247446,1689.0,39388.0,0.04288108053214177,112.0,0.04208944006012777,0.009198908091955732,1618.0,39388.0,0.04107850106631462,10.0,0.003757985719654265,0.0008792149974850265,67.0,39388.0,0.0017010256931044988,10.0,0.003757985719654265,0.0008792149987205003,179.0,39388.0,0.004544531329338885
CN.GD.FS,400.0,2661.0,124.0,0.04659902292371289,0.010515877964024627,1760.0,39388.0,0.04468365999796892,120.0,0.04509582863585118,0.00967302809481649,1685.0,39388.0,0.04277952675941911,10.0,0.003757985719654265,0.0009248809779735639,70.0,39388.0,0.0017771910226464912,11.0,0.004133784291619692,0.00092488098327379,185.0,39388.0,0.00469686198842287
CN.GD.FS,410.0,2661.0,131.0,0.04922961292747088,0.011043185691431595,1837.0,39388.0,0.046638570122880064,127.0,0.04772641863960917,0.010158910213523132,1760.0,39388.0,0.04468365999796892,10.0,0.003757985719654265,0.0009717030924932207,75.0,39388.0,0.0019041332385498122,12.0,0.004509582863585118,0.0009717030906396867,194.0,39388.0,0.004925357977048847
CN.GD.FS,420.0,2661.0,133.0,0.04998121007140173,0.011581902773799045,1910.0,39388.0,0.04849192647506855,129.0,0.048478015783540024,0.010655211621370429,1830.0,39388.0,0.04646085102061542,10.0,0.003757985719654265,0.0010196812819580161,78.0,39388.0,0.0019802985680918046,12.0,0.004509582863585118,0.001019681298838403,200.0,39388.0,0.0050776886361328325
CN.GD.FS,430.0,2661.0,142.0,0.053363397219090565,0.01213213699028081,2005.0,39388.0,0.05090382857723164,137.0,0.051484404359263436,0.01116204007998324,1920.0,39388.0,0.048745810906875194,11.0,0.004133784291619692,0.0010688155874595535,84.0,39388.0,0.0021326292271757895,13.0,0.004885381435550545,0.0010688155884984788,210.0,39388.0,0.0053315730679394735
CN.GD.FS,440.0,2661.0,146.0,0.05486659150695227,0.012693770102870663,2091.0,39388.0,0.05308723469076876,141.0,0.05298759864712514,0.011679277335493272,2001.0,39388.0,0.05080227480450899,11.0,0.004133784291619692,0.001119105985824793,88.0,39388.0,0.002234182999898446,14.0,0.005261180007515971,0.0011191059895868433,226.0,39388.0,0.005737788158830101
CN.GD.FS,450.0,2661.0,147.0,0.0552423900789177,0.013266602381972909,2178.0,39388.0,0.05529602924748654,142.0,0.053363397219090565,0.012206723669117516,2085.0,39388.0,0.05293490403168478,12.0,0.004509582863585118,0.00117055250655367,90.0,39388.0,0.0022849598862597744,15.0,0.005636978579481398,0.0011705524822785646,240.0,39388.0,0.006093226363359399
CN.GD.FS,460.0,2661.0,150.0,0.05636978579481398,0.01385055358974522,2255.0,39388.0,0.05725093937239768,144.0,0.05411499436302142,0.012744298847013025,2157.0,39388.0,0.0547628719406926,13.0,0.004885381435550545,0.0012231551212150225,95.0,39388.0,0.0024119021021630953,15.0,0.005636978579481398,0.0012231551025656498,251.0,39388.0,0.006372499238346705
CN.GD.FS,470.0,2661.0,156.0,0.058624577226606536,0.014444637257805912,2354.0,39388.0,0.059764395247283435,150.0,0.05636978579481398,0.013291016413071613,2251.0,39388.0,0.05714938559967503,13.0,0.004885381435550545,0.0012769138078211398,97.0,39388.0,0.0024626789885244236,16.0,0.006012777151446824,0.001276913800236496,263.0,39388.0,0.006677160556514674
CN.GD.FS,480.0,2661.0,160.0,0.06012777151446824,0.015047668676303886,2461.0,39388.0,0.0624809586676145,154.0,0.05787298008267568,0.013845691613476199,2354.0,39388.0,0.059764395247283435,13.0,0.004885381435550545,0.0013318286430761656,104.0,39388.0,0.002640398090789073,18.0,0.006764374295377677,0.0013318286080687169,276.0,39388.0,0.007007210317863308
CN.GD.FS,490.0,2661.0,163.0,0.061255167230364525,0.015659428023039906,2569.0,39388.0,0.06522291053112624,157.0,0.059000375798571966,0.014408104707782188,2453.0,39388.0,0.06227785112216919,13.0,0.004885381435550545,0.0013878995175134465,109.0,39388.0,0.0027673403066923938,19.0,0.007140172867343104,0.0013878995291237857,294.0,39388.0,0.0074642022951152635
CN.GD.FS,500.0,2661.0,167.0,0.06275836151822622,0.01627971207891656,2661.0,39388.0,0.06755864730374733,161.0,0.06050357008643367,0.014978052382733422,2541.0,39388.0,0.06451203412206763,13.0,0.004885381435550545,0.0014451265416262095,112.0,39388.0,0.002843505636234386,19.0,0.007140172867343104,0.0014451265271843627,307.0,39388.0,0.007794252056463898
CN.GD.GZ,10.0,3805.0,0.0,0.0,1.1686825705622243e-05,0.0,53938.0,0.0,0.0,0.0,9.036653231966472e-06,0.0,53938.0,0.0,0.0,0.0,1.433700275582154e-06,0.0,53938.0,0.0,0.0,0.0,2.6067271239426594e-06,0.0,53938.0,0.0
CN.GD.GZ,20.0,3805.0,3.0,0.0007884362680683311,4.6747306355226104e-05,4.0,53938.0,7.415921984500724e-05,3.0,0.0007884362680683311,3.614661654673902e-05,1.0,53938.0,1.853980496125181e-05,0.0,0.0,5.734798864549826e-06,3.0,53938.0,5.561941488375542e-05,1.0,0.00026281208935611036,1.0426908097028194e-05,3.0,53938.0,5.561941488375542e-05
CN.GD.GZ,30.0,3805.0,5.0,0.001314060446780552,0.00010518143669425204,28.0,53938.0,0.0005191145389150506,5.0,0.001314060446780552,8.132988513416763e-05,18.0,53938.0,0.00033371648930253253,0.0,0.0,1.2903298627587763e-05,3.0,53938.0,5.561941488375542e-05,2.0,0.0005256241787122207,2.3460542814572983e-05,10.0,53938.0,0.0001853980496125181
CN.GD.GZ,40.0,3805.0,8.0,0.002102496714848883,0.00018698921248007177,54.0,53938.0,0.0010011494679075977,7.0,0.0018396846254927727,0.00014458645501057228,41.0,53938.0,0.0007601320034113241,0.0,0.0,2.2939197482429774e-05,5.0,53938.0,9.269902480625904e-05,3.0,0.0007884362680683311,4.170762985830064e-05,15.0,53938.0,0.0002780970744187771
CN.GD.GZ,50.0,3805.0,10.0,0.002628120893561104,0.00029217064691986654,88.0,53938.0,0.001631502836590159,8.0,0.002102496714848883,0.00022591633689178972,69.0,53938.0,0.0012792465423263747,1.0,0.00026281208935611036,3.5842495988215275e-05,8.0,53938.0,0.00014831843969001447,4.0,0.0010512483574244415,6.516817304644342e-05,22.0,53938.0,0.00040787570914753977
CN.GD.GZ,60.0,3805.0,11.0,0.0028909329829172143,0.00042072573743148,129.0,53938.0,0.002391634840001483,9.0,0.0023653088042049934,0.0003253195282602669,97.0,53938.0,0.0017983610812414253,1.0,0.00026281208935611036,5.161319548920853e-05,13.0,53938.0,0.0002410174644962735,4.0,0.0010512483574244415,9.384217222220236e-05,33.0,53938.0,0.0006118135637213097
CN.GD.GZ,70.0,3805.0,13.0,0.003416557161629435,0.0005726544713344756,201.0,53938.0,0.0037265007972116133,11.0,0.0028909329829172143,0.0004427960258023596,154.0,53938.0,0.002855129964032778,1.0,0.00026281208935611036,7.025129021322577e-05,17.0,53938.0,0.0003151766843412807,4.0,0.0010512483574244415,0.00012772962221819478,48.0,53938.0,0.0008899106381400867
CN.GD.GZ,80.0,3805.0,15.0,0.003942181340341655,0.0007479568545962263,272.0,53938.0,0.005042826949460491,13.0,0.003416557161629435,0.0005783458223949895,210.0,53938.0,0.00389335904186288,1.0,0.00026281208935611036,9.175678602799499e-05,19.0,53938.0,0.00035225629426378436,4.0,0.0010512483574244415,0.00016683052455530116,62.0,53938.0,0.001149467907597612
CN.GD.GZ,90.0,3805.0,19.0,0.004993429697766097,0.0009466328892655435,360.0,53938.0,0.0066743297860506505,17.0,0.004467805519053876,0.0007319689236165653,267.0,53938.0,0.004950127924654233,1.0,0.00026281208935611036,0.00011612968348413418,28.0,53938.0,0.0005191145389150506,5.0,0.001314060446780552,0.00021114488006777692,96.0,53938.0,0.0017798212762801734
CN.GD.GZ,100.0,3805.0,27.0,0.00709592641261498,0.0011686825721853047,440.0,53938.0,0.008157514182950795,25.0,0.006570302233902759,0.0009036653400244169,325.0,53938.0,0.006025436612406837,1.0,0.00026281208935611036,0.00014336997908067785,37.0,53938.0,0.0006859727835663168,5.0,0.001314060446780552,0.000260672689784599,116.0,53938.0,0.00215061737550521
CN.GD.GZ,110.0,3805.0,34.0,0.008935611038107753,0.0014141059376374069,545.0,53938.0,0.010104193703882235,30.0,0.00788436268068331,0.0010934350734142038,401.0,53938.0,0.007434461789461975,2.0,0.0005256241787122207,0.0001734776791482177,45.0,53938.0,0.0008342912232563313,6.0,0.0015768725361366622,0.000315413964542795,147.0,53938.0,0.002725351329304016
CN.GD.GZ,120.0,3805.0,43.0,0.011300919842312747,0.0016829029431837913,655.0,53938.0,0.012143572249619934,35.0,0.009198423127463863,0.0013012781132378092,487.0,53938.0,0.009028885016129631,4.0,0.0010512483574244415,0.00020645277534753429,53.0,53938.0,0.0009826096629463458,11.0,0.0028909329829172143,0.0003753686905698323,174.0,53938.0,0.0032259260632578144
CN.GD.GZ,130.0,3805.0,49.0,0.012877792378449408,0.0019750735787648008,787.0,53938.0,0.014590826504505173,40.0,0.010512483574244415,0.0015271944360285548,602.0,53938.0,0.011160962586673588,5.0,0.001314060446780552,0.000242295275248101,59.0,53938.0,0.0010938484927138566,12.0,0.0031537450722733244,0.00044053685946712686,194.0,53938.0,0.0035967221624828506
CN.GD.GZ,140.0,3805.0,52.0,0.01366622864651774,0.00229061787111723,911.0,53938.0,0.016889762319700397,43.0,0.011300919842312747,0.001771184066316985,697.0,53938.0,0.01292224405799251,5.0,0.001314060446780552,0.00028100517045895514,67.0,53938.0,0.0012421669324038712,13.0,0.003416557161629435,0.0005109184920529961,229.0,53938.0,0.004245615336126664
CN.GD.GZ,150.0,3805.0,61.0,0.016031537450722732,0.0026295358332555584,1053.0,53938.0,0.019522414624198153,48.0,0.012614980289093298,0.0020332470299373098,804.0,53938.0,0.014906003188846453,7.0,0.0018396846254927727,0.0003225824683764727,77.0,53938.0,0.001427564982016389,17.0,0.004467805519053876,0.0005865135759469232,266.0,53938.0,0.004931588119692981
CN.GD.GZ,160.0,3805.0,70.0,0.018396846254927726,0.0029917019631514,1192.0,53938.0,0.022099447513812154,55.0,0.01445466491458607,0.0023133832844333146,916.0,53938.0,0.016982461344506657,8.0,0.002102496714848883,0.0003670271615093931,90.0,53938.0,0.0016685824465126626,19.0,0.004993429697766097,0.0006673221096699829,293.0,53938.0,0.00543216285364678
CN.GD.GZ,170.0,3805.0,78.0,0.02049934296977661,0.003376827961081317,1350.0,53938.0,0.02502873669768994,62.0,0.016294349540078842,0.0026114040761214745,1030.0,53938.0,0.01909599911008936,8.0,0.002102496714848883,0.00041433924161491905,103.0,53938.0,0.0019095999110089361,20.0,0.005256241787122208,0.0007533440748663072,338.0,53938.0,0.006266454076903111
CN.GD.GZ,180.0,3805.0,93.0,0.024441524310118267,0.003784809810249683,1509.0,53938.0,0.027976565686528978,72.0,0.018922470433639947,0.00292712154574076,1153.0,53938.0,0.021376395120323334,8.0,0.002102496714848883,0.00046451875064146926,114.0,53938.0,0.002113537765582706,25.0,0.006570302233902759,0.0008445795385757296,379.0,53938.0,0.007026586080314435
CN.GD.GZ,190.0,3805.0,107.0,0.02812089356110381,0.004215378548852007,1668.0,53938.0,0.030924394675368016,85.0,0.022339027595269383,0.003260469516321941,1264.0,53938.0,0.023434313471022285,9.0,0.0023653088042049934,0.0005175656300152505,134.0,53938.0,0.0024843338648077424,26.0,0.00683311432325887,0.0009410284261898587,423.0,53938.0,0.007842337498609514
CN.GD.GZ,200.0,3805.0,121.0,0.03180026281208936,0.004668487245093306,1840.0,53938.0,0.03411324112870333,95.0,0.024967148488830485,0.0036113673876597505,1397.0,53938.0,0.025900107530868775,13.0,0.003416557161629435,0.0005734799291826792,146.0,53938.0,0.002706811524342764,31.0,0.008147174770039421,0.001042690791703827,468.0,53938.0,0.008676628721865845
CN.GD.GZ,210.0,3805.0,140.0,0.03679369250985545,0.005144154326257172,2040.0,53938.0,0.03782120212095369,111.0,0.029172141918528252,0.003979946523603102,1544.0,53938.0,0.02862545886017279,13.0,0.003416557161629435,0.0006322616230013612,166.0,53938.0,0.0030776076235678003,34.0,0.008935611038107753,0.0011495665928422446,530.0,53938.0,0.009826096629463458
CN.GD.GZ,220.0,3805.0,151.0,0.039684625492772664,0.005642004225959256,2194.0,53938.0,0.040676332084986465,120.0,0.03153745072273324,0.004365871516216761,1665.0,53938.0,0.03086877526048426,13.0,0.003416557161629435,0.0006939107274229532,177.0,53938.0,0.00328154547814157,37.0,0.009724047306176084,0.001261655846205882,567.0,53938.0,0.010512069413029774
CN.GD.GZ,230.0,3805.0,166.0,0.043626806833114325,0.006161719855430807,2392.0,53938.0,0.04434721346731432,130.0,0.03416557161629435,0.004768747447862226,1820.0,53938.0,0.03374244502947829,16.0,0.004204993429697766,0.0007584271986104979,186.0,53938.0,0.003448403722792836,45.0,0.011826544021024968,0.0013789585677139618,615.0,53938.0,0.011401980051169863
CN.GD.GZ,240.0,3805.0,183.0,0.0480946123521682,0.006703581071596155,2587.0,53938.0,0.04796247543475843,147.0,0.03863337713534823,0.005188892178592005,1976.0,53938.0,0.03663465460343357,17.0,0.004467805519053876,0.0008258110936572063,204.0,53938.0,0.003782120212095369,46.0,0.012089356110381078,0.001501474740224236,670.0,53938.0,0.01242166932403871
CN.GD.GZ,250.0,3805.0,195.0,0.051248357424441525,0.007267391733916464,2791.0,53938.0,0.0517445956468538,157.0,0.04126149802890933,0.005626140597322517,2136.0,53938.0,0.03960102339723386,18.0,0.004730617608409987,0.0008960623805543067,225.0,53938.0,0.004171456116281657,49.0,0.012877792378449408,0.0016292043555040593,721.0,53938.0,0.013367199377062553
CN.GD.GZ,260.0,3805.0,209.0,0.05492772667542707,0.007852600769153499,2995.0,53938.0,0.055526715858949166,166.0,0.043626806833114325,0.006080188930714118,2298.0,53938.0,0.04260447180095665,20.0,0.005256241787122208,0.0009691810872334918,241.0,53938.0,0.004468092995661686,53.0,0.01392904073587385,0.0017621474341072056,767.0,53938.0,0.014220030405280136
CN.GD.GZ,270.0,3805.0,221.0,0.0580814717477004,0.008459023429505745,3201.0,53938.0,0.05934591568096704,176.0,0.04625492772667543,0.006550834506305362,2453.0,53938.0,0.045478141569950684,23.0,0.006044678055190539,0.0010451671749383878,259.0,53938.0,0.004801809484964218,56.0,0.014717477003942181,0.0019003039392478146,817.0,53938.0,0.015147020653342726
CN.GD.GZ,280.0,3805.0,239.0,0.06281208935611038,0.009086833320783489,3403.0,53938.0,0.0630909562831399,190.0,0.04993429697766097,0.0070381689158065175,2600.0,53938.0,0.0482034928992547,25.0,0.006570302233902759,0.0011240206942806988,284.0,53938.0,0.005265304608995513,61.0,0.016031537450722732,0.0020436739479572784,876.0,53938.0,0.016240869146056585
CN.GD.GZ,290.0,3805.0,264.0,0.06938239159001314,0.00973592301108369,3631.0,53938.0,0.06731803181430532,210.0,0.05519053876478318,0.007542049324563568,2771.0,53938.0,0.05137379954762876,29.0,0.007621550591327201,0.0012057415604533176,309.0,53938.0,0.005728799733026808,64.0,0.016819973718791063,0.0021922573802523027,937.0,53938.0,0.017371797248692943
CN.GD.GZ,300.0,3805.0,283.0,0.07437582128777924,0.010405938115511187,3866.0,53938.0,0.07167488598019948,224.0,0.058869908015768725,0.008062633915077203,2952.0,53938.0,0.05472950424561534,33.0,0.008672798948751642,0.0012903298544176707,334.0,53938.0,0.006192294857058103,72.0,0.018922470433639947,0.0023460542763853406,997.0,53938.0,0.01848418554636805
CN.GD.GZ,310.0,3805.0,303.0,0.07963206307490145,0.011097030597169781,4097.0,53938.0,0.07595758092624866,243.0,0.06386333771353482,0.008600051950089328,3125.0,53938.0,0.057936890503911896,34.0,0.008935611038107753,0.0013777855399572196,349.0,53938.0,0.006470391931476881,75.0,0.01971090670170828,0.0025050646238092065,1063.0,53938.0,0.019707812673810672
CN.GD.GZ,320.0,3805.0,320.0,0.08409986859395532,0.011809516804958424,4357.0,53938.0,0.08077793021617413,256.0,0.06727989487516425,0.009154369790746035,3321.0,53938.0,0.06157069227631725,37.0,0.009724047306176084,0.0014681086178341986,372.0,53938.0,0.006896807445585672,82.0,0.021550591327201052,0.0026692883956670275,1137.0,53938.0,0.021079758240943304
CN.GD.GZ,330.0,3805.0,337.0,0.0885676741130092,0.012543520352192201,4637.0,53938.0,0.08596907560532463,269.0,0.07069645203679369,0.00972562904438123,3534.0,53938.0,0.06551967073306389,40.0,0.010512483574244415,0.0015612991249926173,398.0,53938.0,0.007378842374578219,85.0,0.022339027595269383,0.0028387256771141875,1216.0,53938.0,0.0225444028328822
CN.GD.GZ,340.0,3805.0,370.0,0.09724047306176084,0.013298947140409197,4882.0,53938.0,0.09051132782083132,295.0,0.07752956636005257,0.010313857064034456,3720.0,53938.0,0.06896807445585672,45.0,0.011826544021024968,0.0016573570162487722,424.0,53938.0,0.007860877303570766,96.0,0.025229960578186595,0.0030133763877390404,1283.0,53938.0,0.023786569765286068
CN.GD.GZ,350.0,3805.0,381.0,0.10013140604467806,0.014075294731130453,5156.0,53938.0,0.09559123438021432,306.0,0.08042049934296977,0.010919034740725734,3941.0,53938.0,0.07306537135229338,45.0,0.011826544021024968,0.0017562822793710591,450.0,53938.0,0.008342912232563313,96.0,0.025229960578186595,0.00319324051931054,1343.0,53938.0,0.024898958062961177
CN.GD.GZ,360.0,3805.0,396.0,0.1040735873850197,0.01487240275632453,5417.0,53938.0,0.10043012347510104,319.0,0.08383705650459922,0.011540862180241248,4157.0,53938.0,0.07706996922392377,50.0,0.013140604467805518,0.0018580749830141195,467.0,53938.0,0.008658088916904593,102.0,0.026806833114323258,0.0033783181438890295,1399.0,53938.0,0.02593718714079128
CN.GD.GZ,370.0,3805.0,427.0,0.11222076215505913,0.015689734630798348,5671.0,53938.0,0.10513923393525901,341.0,0.08961892247043364,0.012179485759363323,4356.0,53938.0,0.08075939041121287,55.0,0.01445466491458607,0.001962735051343046,486.0,53938.0,0.009010345211168379,111.0,0.029172141918528252,0.0035686092220336744,1465.0,53938.0,0.0271608142682339
CN.GD.GZ,380.0,3805.0,447.0,0.11747700394218134,0.016527397837986443,5971.0,53938.0,0.11070117542363454,353.0,0.09277266754270697,0.012834881619279394,4579.0,53938.0,0.08489376691757203,57.0,0.014980289093298292,0.0020702625505802166,515.0,53938.0,0.00954799955504468,120.0,0.03153745072273324,0.0037641137488159185,1553.0,53938.0,0.028792317104824057
CN.GD.GZ,390.0,3805.0,471.0,0.123784494086728,0.017384243332888457,6256.0,53938.0,0.11598501983759131,373.0,0.09802890932982918,0.013505927464505458,4805.0,53938.0,0.08908376283881493,61.0,0.016031537450722732,0.002180657436326481,543.0,53938.0,0.010067114093959731,125.0,0.0328515111695138,0.003964831688581174,1633.0,53938.0,0.0302755015017242
CN.GD.GZ,400.0,3805.0,491.0,0.1290407358738502,0.01826012046378859,6535.0,53938.0,0.12115762542178056,390.0,0.10249671484888305,0.01419258871383286,5023.0,53938.0,0.09312544032036783,62.0,0.016294349540078842,0.0022939197406922703,569.0,53938.0,0.010549149022952278,131.0,0.03442838370565046,0.004170763147666756,1710.0,53938.0,0.03170306648374059
CN.GD.GZ,410.0,3805.0,513.0,0.1348226018396846,0.019153349841326908,6832.0,53938.0,0.12666394749527235,407.0,0.10696452036793692,0.014894041747303771,5257.0,53938.0,0.09746375468130075,66.0,0.017345597897503284,0.0024100494126585497,599.0,53938.0,0.011105343171789833,140.0,0.03679369250985545,0.0043819080227381485,1795.0,53938.0,0.033278949905447
CN.GD.GZ,420.0,3805.0,532.0,0.13981603153745073,0.020063212879556154,7123.0,53938.0,0.13205903073899664,420.0,0.11038107752956636,0.015609740344525398,5484.0,53938.0,0.10167229040750492,71.0,0.018659658344283837,0.002529046490213049,634.0,53938.0,0.011754236345433646,147.0,0.03863337713534823,0.004598266369822102,1879.0,53938.0,0.03483629352219215
CN.GD.GZ,430.0,3805.0,560.0,0.1471747700394218,0.02098846921050074,7412.0,53938.0,0.1374170343727984,443.0,0.1164257555847569,0.01633918965742711,5709.0,53938.0,0.10584374652378657,74.0,0.019448094612352168,0.0026507712181262654,664.0,53938.0,0.012310430494271201,158.0,0.04152431011826544,0.004819838158317546,1973.0,53938.0,0.03657903518854982
CN.GD.GZ,440.0,3805.0,581.0,0.15269382391590014,0.021929374054325424,7691.0,53938.0,0.14258963995698765,460.0,0.12089356110381078,0.017082917870555096,5923.0,53938.0,0.10981126478549445,78.0,0.02049934296977661,0.002775202021571465,699.0,53938.0,0.012959323667915013,166.0,0.043626806833114325,0.005046623403681287,2063.0,53938.0,0.03824761763506248
CN.GD.GZ,450.0,3805.0,603.0,0.15847568988173455,0.02288619947691718,7985.0,53938.0,0.14804034261559568,480.0,0.12614980289093297,0.017841332353871614,6148.0,53938.0,0.11398272090177611,79.0,0.02076215505913272,0.002902398541594512,725.0,53938.0,0.01344135859690756,170.0,0.04467805519053877,0.005278622122314564,2151.0,53938.0,0.03987912047165264
CN.GD.GZ,460.0,3805.0,633.0,0.16636005256241787,0.023857312943880854,8265.0,53938.0,0.1532314880047462,503.0,0.13219448094612352,0.0186142172430667,6369.0,53938.0,0.11808001779821277,82.0,0.021550591327201052,0.0030322263651499253,762.0,53938.0,0.014127331380473878,178.0,0.04678055190538765,0.005515653256696928,2244.0,53938.0,0.04160332233304906
CN.GD.GZ,470.0,3805.0,656.0,0.17240473061760841,0.024840433627126995,8529.0,53938.0,0.15812599651451667,520.0,0.1366622864651774,0.019400099373775716,6592.0,53938.0,0.12221439430457191,86.0,0.022601839684625494,0.003164451564843081,786.0,53938.0,0.014572286699543921,188.0,0.049408672798948755,0.0057575120848192725,2320.0,53938.0,0.043012347510104194
