city,distance,Num,totalNum
昆明市,10.0,5955.565188911361,21011202035.055885
昆明市,20.0,23822.257816808098,21011202035.055885
昆明市,30.0,53600.107919895585,21011202035.055885
昆明市,50.0,107200.20226011236,21011202035.055885
昆明市,70.0,184622.57614455916,21011202035.055885
昆明市,60.0,250133.80150699217,21011202035.055885
昆明市,80.0,339467.3044302088,21011202035.055885
昆明市,40.0,381156.2593249418,21011202035.055885
昆明市,90.0,482400.87730556016,21011202035.055885
昆明市,100.0,595556.6579659426,21011202035.055885
昆明市,110.0,720623.542704209,21011202035.055885
昆明市,120.0,857601.5732626035,21011202035.055885
昆明市,130.0,1006490.7609517726,21011202035.055885
昆明市,140.0,1167291.0165030938,21011202035.055885
昆明市,150.0,1340002.4726319131,21011202035.055885
昆明市,160.0,1524625.0239425949,21011202035.055885
昆明市,170.0,1721158.7344256751,21011202035.055885
昆明市,180.0,1929603.5601791367,21011202035.055885
昆明市,190.0,2149959.5828488627,21011202035.055885
昆明市,200.0,2382226.639820918,21011202035.055885
昆明市,210.0,2626404.787801701,21011202035.055885
昆明市,220.0,2882494.2198360353,21011202035.055885
昆明市,230.0,3150494.6628189017,21011202035.055885
昆明市,240.0,3430406.3283931874,21011202035.055885
昆明市,250.0,3722229.0322081493,21011202035.055885
昆明市,260.0,4025962.9522181605,21011202035.055885
昆明市,270.0,4341608.0319019435,21011202035.055885
昆明市,280.0,4669164.228987588,21011202035.055885
昆明市,290.0,5008631.426828029,21011202035.055885
昆明市,300.0,5360009.86438805,21011202035.055885
昆明市,310.0,5723299.306841812,21011202035.055885
昆明市,320.0,6098500.1344516035,21011202035.055885
昆明市,330.0,6485611.910586058,21011202035.055885
昆明市,340.0,6884634.713645591,21011202035.055885
昆明市,350.0,7295568.836950167,21011202035.055885
昆明市,360.0,7718414.186776815,21011202035.055885
昆明市,370.0,8153170.578017964,21011202035.055885
昆明市,380.0,8599837.978511147,21011202035.055885
昆明市,390.0,9058299.56819903,21011202035.055885
昆明市,400.0,9526052.977795789,21011202035.055885
昆明市,410.0,10003860.056520864,21011202035.055885
昆明市,420.0,10491580.983217213,21011202035.055885
昆明市,430.0,10987238.041236538,21011202035.055885
昆明市,440.0,11492145.02152303,21011202035.055885
昆明市,450.0,12006677.427748729,21011202035.055885
昆明市,460.0,12531124.628253743,21011202035.055885
昆明市,470.0,13065590.582690332,21011202035.055885
昆明市,480.0,13610199.943870706,21011202035.055885
昆明市,490.0,14165014.885234084,21011202035.055885
昆明市,500.0,14730079.434525082,21011202035.055885
昆明市,510.0,15303676.463597782,21011202035.055885
昆明市,520.0,15884894.241951805,21011202035.055885
昆明市,530.0,16474866.766810473,21011202035.055885
昆明市,540.0,17073888.039277595,21011202035.055885
昆明市,550.0,17682191.95416714,21011202035.055885
昆明市,560.0,18297175.97276574,21011202035.055885
昆明市,570.0,18915503.634407792,21011202035.055885
昆明市,580.0,19547621.37593893,21011202035.055885
昆明市,590.0,20178867.72084949,21011202035.055885
昆明市,600.0,20817344.96548137,21011202035.055885
昆明市,610.0,21463235.88248942,21011202035.055885
