city,distance,Num,totalNum
咸阳市,1450.0,54178127.23409439,10318402022.13794
咸阳市,1460.0,54626696.5511399,10318402022.13794
咸阳市,1470.0,55075103.27865281,10318402022.13794
咸阳市,1480.0,55523347.68972926,10318402022.13794
咸阳市,1490.0,55971457.59507423,10318402022.13794
咸阳市,1500.0,56419451.370083354,10318402022.13794
咸阳市,1510.0,56867336.57612111,10318402022.13794
咸阳市,1520.0,57315122.9995282,10318402022.13794
咸阳市,1530.0,57762829.609519996,10318402022.13794
咸阳市,1540.0,58210480.9822635,10318402022.13794
咸阳市,1550.0,58658084.223789826,10318402022.13794
咸阳市,1560.0,59105639.735194646,10318402022.13794
咸阳市,1570.0,59553153.65797929,10318402022.13794
咸阳市,1580.0,60000647.00041708,10318402022.13794
咸阳市,1590.0,60448135.0093668,10318402022.13794
咸阳市,1600.0,60895619.91696562,10318402022.13794
咸阳市,1610.0,61343108.18537492,10318402022.13794
咸阳市,1620.0,61790604.57049905,10318402022.13794
咸阳市,1630.0,62238123.107324466,10318402022.13794
咸阳市,1640.0,62685682.419744715,10318402022.13794
咸阳市,1650.0,63133290.03057111,10318402022.13794
咸阳市,1660.0,63586451.886721075,10318402022.13794
咸阳市,1670.0,64034115.38103345,10318402022.13794
咸阳市,1680.0,64481800.57126632,10318402022.13794
咸阳市,1690.0,64929622.894369856,10318402022.13794
咸阳市,1700.0,65377769.82950353,10318402022.13794
咸阳市,1710.0,65826194.71528392,10318402022.13794
咸阳市,1720.0,66274707.99546234,10318402022.13794
咸阳市,1730.0,66723285.43210675,10318402022.13794
咸阳市,1740.0,67171927.78353642,10318402022.13794
咸阳市,1750.0,67620644.60319108,10318402022.13794
咸阳市,1760.0,68069432.42248724,10318402022.13794
咸阳市,1770.0,68518070.9468547,10318402022.13794
咸阳市,1780.0,68963948.85933347,10318402022.13794
咸阳市,1790.0,69408360.33831051,10318402022.13794
咸阳市,1800.0,69851730.55888651,10318402022.13794
咸阳市,1810.0,70294162.9738759,10318402022.13794
咸阳市,1820.0,70736313.46036458,10318402022.13794
咸阳市,1830.0,71178173.2720802,10318402022.13794
咸阳市,1840.0,71619822.15894257,10318402022.13794
咸阳市,1850.0,72061366.03014663,10318402022.13794
咸阳市,1860.0,72502741.49399233,10318402022.13794
咸阳市,1870.0,72943931.79323956,10318402022.13794
咸阳市,1880.0,73385056.20920563,10318402022.13794
咸阳市,1890.0,73826136.88693348,10318402022.13794
咸阳市,1900.0,74267191.86548804,10318402022.13794
咸阳市,1910.0,74708454.41169612,10318402022.13794
咸阳市,1920.0,75149940.08448839,10318402022.13794
咸阳市,1930.0,75591403.24154033,10318402022.13794
咸阳市,1940.0,76031815.43792512,10318402022.13794
咸阳市,1950.0,76471469.7556849,10318402022.13794
咸阳市,1960.0,76910584.56953475,10318402022.13794
咸阳市,1970.0,77349198.79498376,10318402022.13794
咸阳市,1980.0,77787361.46807718,10318402022.13794
咸阳市,1990.0,78225150.10085082,10318402022.13794
咸阳市,2000.0,78662739.47205426,10318402022.13794
温州市,10.0,9403.5274189127,11682104494.588907
温州市,20.0,37614.10128384523,11682104494.588907
温州市,30.0,84631.72778072339,11682104494.588907
温州市,40.0,150456.41691048635,11682104494.588907
温州市,50.0,235088.1702648222,11682104494.588907
温州市,60.0,338526.97217450466,11682104494.588907
温州市,70.0,460772.7730214383,11682104494.588907
温州市,80.0,601825.6403773073,11682104494.588907
温州市,90.0,761685.6124580232,11682104494.588907
温州市,100.0,940352.6019109417,11682104494.588907
温州市,110.0,1137826.6417401244,11682104494.588907
温州市,120.0,1354107.7454882073,11682104494.588907
温州市,130.0,1589195.89133051,11682104494.588907
温州市,140.0,1843091.0633836403,11682104494.588907
温州市,150.0,2115793.3731703837,11682104494.588907
温州市,160.0,2407302.67939726,11682104494.588907
温州市,170.0,2717618.9813464847,11682104494.588907
温州市,180.0,3046742.422165751,11682104494.588907
温州市,190.0,3394672.8553383807,11682104494.588907
温州市,200.0,3761410.481450293,11682104494.588907
温州市,210.0,4146955.0162254907,11682104494.588907
温州市,220.0,4551306.571181103,11682104494.588907
温州市,230.0,4974465.324684942,11682104494.588907
温州市,240.0,5416431.0229482,11682104494.588907
温州市,250.0,5877203.758974426,11682104494.588907
温州市,260.0,6356783.650208483,11682104494.588907
温州市,270.0,6855170.3609628165,11682104494.588907
温州市,280.0,7372364.418092305,11682104494.588907
温州市,290.0,7908365.4550474575,11682104494.588907
温州市,300.0,8463173.34716912,11682104494.588907
温州市,310.0,9036788.480023991,11682104494.588907
温州市,320.0,9629210.666869076,11682104494.588907
温州市,330.0,10240439.844816705,11682104494.588907
温州市,340.0,10870476.073032908,11682104494.588907
温州市,350.0,11519319.40213739,11682104494.588907
温州市,360.0,12186969.616955627,11682104494.588907
温州市,370.0,12873427.18082594,11682104494.588907
温州市,380.0,13578691.54833433,11682104494.588907
温州市,390.0,14302763.022504942,11682104494.588907
温州市,400.0,15045641.55878762,11682104494.588907
温州市,410.0,15807327.237930164,11682104494.588907
温州市,420.0,16587820.021255646,11682104494.588907
温州市,430.0,17387119.500891633,11682104494.588907
温州市,440.0,18205226.36927731,11682104494.588907
温州市,450.0,19042140.18540879,11682104494.588907
温州市,460.0,19897861.06887515,11682104494.588907
温州市,470.0,20772389.035732776,11682104494.588907
温州市,480.0,21665723.881514262,11682104494.588907
温州市,490.0,22577866.155453503,11682104494.588907
温州市,500.0,23508815.133213267,11682104494.588907
温州市,510.0,24458571.24098772,11682104494.588907
温州市,520.0,25427134.260835834,11682104494.588907
温州市,530.0,26414504.796405256,11682104494.588907
温州市,540.0,27420681.9454394,11682104494.588907
温州市,550.0,28445666.056650434,11682104494.588907
温州市,560.0,29489457.533570018,11682104494.588907
温州市,570.0,30552056.088485125,11682104494.588907
温州市,580.0,31647037.62732476,11682104494.588907
温州市,590.0,32746161.26834409,11682104494.588907
温州市,600.0,33860988.62083337,11682104494.588907
温州市,610.0,34992852.491419576,11682104494.588907
温州市,620.0,36142066.53699112,11682104494.588907
温州市,630.0,37308873.76813009,11682104494.588907
温州市,640.0,38493333.16838838,11682104494.588907
温州市,650.0,39695556.24009085,11682104494.588907
温州市,660.0,40915618.88215545,11682104494.588907
温州市,670.0,42153527.77992384,11682104494.588907
温州市,680.0,43409332.91444712,11682104494.588907
温州市,690.0,44683081.02998649,11682104494.588907
温州市,700.0,45974245.56109152,11682104494.588907
温州市,710.0,47279727.93611305,11682104494.588907
温州市,720.0,48616194.1541545,11682104494.588907
温州市,730.0,49954193.69857823,11682104494.588907
温州市,740.0,51308851.46214042,11682104494.588907
温州市,750.0,52680267.21096668,11682104494.588907
温州市,760.0,54068581.83366437,11682104494.588907
温州市,770.0,55473925.6669729,11682104494.588907
温州市,780.0,56896299.6751084,11682104494.588907
温州市,790.0,58335738.5503879,11682104494.588907
温州市,800.0,59792344.23955373,11682104494.588907
温州市,810.0,61266142.2295799,11682104494.588907
温州市,820.0,62757139.76965517,11682104494.588907
温州市,830.0,64265356.98582834,11682104494.588907
温州市,840.0,65790854.21613456,11682104494.588907
温州市,850.0,67333661.31509212,11682104494.588907
温州市,860.0,68893778.5658152,11682104494.588907
温州市,870.0,70471047.58090532,11682104494.588907
温州市,880.0,72083444.93867214,11682104494.588907
温州市,890.0,73689231.102599,11682104494.588907
温州市,900.0,75310466.52688833,11682104494.588907
温州市,910.0,76947501.29838796,11682104494.588907
温州市,920.0,78598035.22197624,11682104494.588907
温州市,930.0,80256607.1001174,11682104494.588907
温州市,940.0,81922583.38259737,11682104494.588907
温州市,950.0,83598393.52297968,11682104494.588907
温州市,960.0,85285436.25569087,11682104494.588907
温州市,970.0,86984465.20731051,11682104494.588907
温州市,980.0,88695876.29588276,11682104494.588907
温州市,990.0,90420127.49091887,11682104494.588907
温州市,1000.0,92153522.55758499,11682104494.588907
温州市,1010.0,93897038.47752179,11682104494.588907
温州市,1020.0,95651917.91499813,11682104494.588907
温州市,1030.0,97418664.9851676,11682104494.588907
温州市,1040.0,99197550.03360613,11682104494.588907
温州市,1050.0,100985083.563087,11682104494.588907
温州市,1060.0,102781918.79998805,11682104494.588907
温州市,1070.0,104589371.68335296,11682104494.588907
温州市,1080.0,106407966.42244963,11682104494.588907
温州市,1090.0,108257621.86008343,11682104494.588907
温州市,1100.0,110089843.83029673,11682104494.588907
温州市,1110.0,111925581.16420949,11682104494.588907
温州市,1120.0,113765073.61290677,11682104494.588907
温州市,1130.0,115610935.04350898,11682104494.588907
温州市,1140.0,117464116.54552598,11682104494.588907
温州市,1150.0,119325258.60128073,11682104494.588907
温州市,1160.0,121194858.22104289,11682104494.588907
温州市,1170.0,123073215.62541965,11682104494.588907
温州市,1180.0,124960622.09365684,11682104494.588907
温州市,1190.0,126857368.85656312,11682104494.588907
温州市,1200.0,128760458.48652995,11682104494.588907
温州市,1210.0,130663831.52752405,11682104494.588907
温州市,1220.0,132571759.84884953,11682104494.588907
温州市,1230.0,134485285.3466921,11682104494.588907
温州市,1240.0,136400507.873815,11682104494.588907
温州市,1250.0,138319650.43670693,11682104494.588907
温州市,1260.0,140244051.84819812,11682104494.588907
温州市,1270.0,142174219.96521437,11682104494.588907
温州市,1280.0,144110741.98557743,11682104494.588907
温州市,1290.0,146053896.44645685,11682104494.588907
温州市,1300.0,148003953.51863798,11682104494.588907
温州市,1310.0,149961123.96352288,11682104494.588907
温州市,1320.0,151925615.29798934,11682104494.588907
温州市,1330.0,153897675.52231646,11682104494.588907
温州市,1340.0,155899978.95540372,11682104494.588907
温州市,1350.0,157877816.19735858,11682104494.588907
温州市,1360.0,159855509.37107116,11682104494.588907
温州市,1370.0,161831468.83649796,11682104494.588907
温州市,1380.0,163808706.856787,11682104494.588907
温州市,1390.0,165783958.40225592,11682104494.588907
温州市,1400.0,167758950.2151477,11682104494.588907
温州市,1410.0,169735358.60336223,11682104494.588907
温州市,1420.0,171712532.69252983,11682104494.588907
温州市,1430.0,173687436.05455294,11682104494.588907
温州市,1440.0,175662668.37331396,11682104494.588907
温州市,1450.0,177639294.8491987,11682104494.588907
